Tutor Name, Timeslot, Available (1=Yes, 0=No)
Tutor6,83,1
Tutor6,84,1
Tutor6,85,1
Tutor6,86,1
Tutor6,87,0
Tutor6,88,0
Tutor6,89,0
Tutor6,90,0
Tutor6,91,0
Tutor6,92,0
Tutor6,93,1
Tutor6,94,1
Tutor6,95,1
Tutor7,1,1
Tutor7,2,1
Tutor7,3,1
Tutor7,4,0
Tutor7,5,0
Tutor7,6,0
Tutor7,7,1
Tutor7,8,1
Tutor7,9,1
Tutor7,10,1
Tutor7,11,0
Tutor7,12,0
Tutor7,13,0
Tutor7,14,1
Tutor7,15,1
Tutor7,16,1
Tutor7,17,1
Tutor7,18,1
Tutor7,19,1
Tutor7,20,1
Tutor7,21,1
Tutor7,22,1
Tutor7,23,1
Tutor7,24,1
Tutor7,25,1
Tutor7,26,1
Tutor7,27,1
Tutor7,28,1
Tutor7,29,1
Tutor7,30,0
Tutor7,31,0
Tutor7,32,0
Tutor7,33,0
Tutor7,34,1
Tutor7,35,1
Tutor7,36,1
Tutor7,37,1
Tutor7,38,1
Tutor7,39,1
Tutor7,40,1
Tutor7,41,1
Tutor7,42,1
Tutor7,43,0
Tutor7,44,0
Tutor7,45,1
Tutor7,46,1
Tutor7,47,1
Tutor7,48,1
Tutor7,49,1
Tutor7,50,1
Tutor7,51,1
Tutor7,52,1
Tutor7,53,1
Tutor7,54,1
Tutor7,55,1
Tutor7,56,1
Tutor7,57,1
Tutor7,58,1
Tutor7,59,1
Tutor7,60,1
Tutor7,61,1
Tutor7,62,1
Tutor7,63,1
Tutor7,64,1
Tutor7,65,1
Tutor7,66,1
Tutor7,67,1
Tutor7,68,1
Tutor7,69,1
Tutor7,70,1
Tutor7,71,1
Tutor7,72,0
Tutor7,73,0
Tutor7,74,1
Tutor7,75,1
Tutor7,76,1
Tutor7,77,1
Tutor7,78,1
Tutor7,79,1
Tutor7,80,1
Tutor7,81,1
Tutor7,82,1
Tutor7,83,1
Tutor7,84,1
Tutor7,85,1
Tutor7,86,1
Tutor7,87,0
Tutor7,88,0
Tutor7,89,0
Tutor7,90,0
Tutor7,91,1
Tutor7,92,1
Tutor7,93,1
Tutor7,94,1
Tutor7,95,1
Tutor8,1,1
Tutor8,2,1
Tutor8,3,1
Tutor8,4,1
Tutor8,5,1
Tutor8,6,1
Tutor8,7,1
Tutor8,8,1
Tutor8,9,1
Tutor8,10,1
Tutor8,11,1
Tutor8,12,1
Tutor8,13,1
Tutor8,14,1
Tutor8,15,1
Tutor8,16,1
Tutor8,17,1
Tutor8,18,1
Tutor8,19,1
Tutor8,20,1
Tutor8,21,1
Tutor8,22,1
Tutor8,23,1
Tutor8,24,1
Tutor8,25,1
Tutor8,26,1
Tutor8,27,1
Tutor8,28,1
Tutor8,29,1
Tutor8,30,1
Tutor8,31,1
Tutor8,32,1
Tutor8,33,1
Tutor8,34,1
Tutor8,35,1
Tutor8,36,1
Tutor8,37,1
Tutor8,38,1
Tutor8,39,0
Tutor8,40,0
Tutor8,41,1
Tutor8,42,1
Tutor8,43,1
Tutor8,44,1
Tutor8,45,1
Tutor8,46,1
Tutor8,47,1
Tutor8,48,1
Tutor8,49,1
Tutor8,50,1
Tutor8,51,1
Tutor8,52,1
Tutor8,53,1
Tutor8,54,1
Tutor8,55,1
Tutor8,56,1
Tutor8,57,1
Tutor8,58,1
Tutor8,59,1
Tutor8,60,1
Tutor8,61,1
Tutor8,62,1
Tutor8,63,1
Tutor8,64,1
Tutor8,65,1
Tutor8,66,1
Tutor8,67,1
Tutor8,68,1
Tutor8,69,1
Tutor8,70,1
Tutor8,71,1
Tutor8,72,0
Tutor8,73,0
Tutor8,74,0
Tutor8,75,0
Tutor8,76,1
Tutor8,77,1
Tutor8,78,1
Tutor8,79,1
Tutor8,80,1
Tutor8,81,1
Tutor8,82,1
Tutor8,83,1
Tutor8,84,1
Tutor8,85,1
Tutor8,86,1
Tutor8,87,1
Tutor8,88,1
Tutor8,89,1
Tutor8,90,1
Tutor8,91,1
Tutor8,92,1
Tutor8,93,1
Tutor8,94,1
Tutor8,95,1
Tutor9,1,1
Tutor9,2,1
Tutor9,3,1
Tutor9,4,1
Tutor9,5,1
Tutor9,6,1
Tutor9,7,1
Tutor9,8,1
Tutor9,9,0
Tutor9,10,0
Tutor9,11,1
Tutor9,12,1
Tutor9,13,1
Tutor9,14,1
Tutor9,15,1
Tutor9,16,1
Tutor9,17,1
Tutor9,18,1
Tutor9,19,1
Tutor9,20,1
Tutor9,21,1
Tutor9,22,1
Tutor9,23,1
Tutor9,24,1
Tutor9,25,1
Tutor9,26,1
Tutor9,27,1
Tutor9,28,1
Tutor9,29,1
Tutor9,30,1
Tutor9,31,1
Tutor9,32,1
Tutor9,33,1
Tutor9,34,1
Tutor9,35,1
Tutor9,36,1
Tutor9,37,1
Tutor9,38,1
Tutor9,39,1
Tutor9,40,1
Tutor9,41,1
Tutor9,42,1
Tutor9,43,1
Tutor9,44,1
Tutor9,45,1
Tutor9,46,1
Tutor9,47,1
Tutor9,48,1
Tutor9,49,1
Tutor9,50,1
Tutor9,51,1
Tutor9,52,1
Tutor9,53,1
Tutor9,54,1
Tutor9,55,1
Tutor9,56,1
Tutor9,57,1
Tutor9,58,0
Tutor9,59,0
Tutor9,60,1
Tutor9,61,1
Tutor9,62,1
Tutor9,63,1
Tutor9,64,1
Tutor9,65,1
Tutor9,66,1
Tutor9,67,1
Tutor9,68,1
Tutor9,69,1
Tutor9,70,1
Tutor9,71,1
Tutor9,72,1
Tutor9,73,1
Tutor9,74,1
Tutor9,75,1
Tutor9,76,1
Tutor9,77,1
Tutor9,78,1
Tutor9,79,1
Tutor9,80,1
Tutor9,81,1
Tutor9,82,1
Tutor9,83,0
Tutor9,84,0
Tutor9,85,1
Tutor9,86,1
Tutor9,87,1
Tutor9,88,1
Tutor9,89,1
Tutor9,90,1
Tutor9,91,1
Tutor9,92,1
Tutor9,93,1
Tutor9,94,1
Tutor9,95,1
Tutor10,1,1
Tutor10,2,1
Tutor10,3,1
Tutor10,4,1
Tutor10,5,1
Tutor10,6,1
Tutor10,7,1
Tutor10,8,1
Tutor10,9,1
Tutor10,10,1
Tutor10,11,1
Tutor10,12,1
Tutor10,13,1
Tutor10,14,1
Tutor10,15,1
Tutor10,16,1
Tutor10,17,1
Tutor10,18,1
Tutor10,19,1
Tutor10,20,1
Tutor10,21,1
Tutor10,22,1
Tutor10,23,1
Tutor10,24,1
Tutor10,25,1
Tutor10,26,1
Tutor10,27,1
Tutor10,28,1
Tutor10,29,1
Tutor10,30,1
Tutor10,31,1
Tutor10,32,1
Tutor10,33,1
Tutor10,34,1
Tutor10,35,1
Tutor10,36,1
Tutor10,37,1
Tutor10,38,1
Tutor10,39,0
Tutor10,40,0
Tutor10,41,0
Tutor10,42,0
Tutor10,43,1
Tutor10,44,1
Tutor10,45,1
Tutor10,46,1
Tutor10,47,1
Tutor10,48,1
Tutor10,49,1
Tutor10,50,1
Tutor10,51,1
Tutor10,52,1
Tutor10,53,1
Tutor10,54,1
Tutor10,55,1
Tutor10,56,1
Tutor10,57,1
Tutor10,58,1
Tutor10,59,1
Tutor10,60,1
Tutor10,61,1
Tutor10,62,1
Tutor10,63,1
Tutor10,64,0
Tutor10,65,0
Tutor10,66,1
Tutor10,67,1
Tutor10,68,1
Tutor10,69,1
Tutor10,70,1
Tutor10,71,1
Tutor10,72,0
Tutor10,73,0
Tutor10,74,0
Tutor10,75,0
Tutor10,76,1
Tutor10,77,0
Tutor10,78,0
Tutor10,79,0
Tutor10,80,0
Tutor10,81,1
Tutor10,82,1
Tutor10,83,1
Tutor10,84,1
Tutor10,85,0
Tutor10,86,0
Tutor10,87,0
Tutor10,88,0
Tutor10,89,1
Tutor10,90,1
Tutor10,91,1
Tutor10,92,1
Tutor10,93,1
Tutor10,94,1
Tutor10,95,1
Tutor11,1,1
Tutor11,2,1
Tutor11,3,1
Tutor11,4,1
Tutor11,5,1
Tutor11,6,1
Tutor11,7,1
Tutor11,8,1
Tutor11,9,1
Tutor11,10,1
Tutor11,11,1
Tutor11,12,1
Tutor11,13,1
Tutor11,14,1
Tutor11,15,0
Tutor11,16,0
Tutor11,17,1
Tutor11,18,1
Tutor11,19,1
Tutor11,20,1
Tutor11,21,1
Tutor11,22,1
Tutor11,23,1
Tutor11,24,1
Tutor11,25,1
Tutor11,26,0
Tutor11,27,0
Tutor11,28,0
Tutor11,29,0
Tutor11,30,0
Tutor11,31,0
Tutor11,32,0
Tutor11,33,0
Tutor11,34,0
Tutor11,35,0
Tutor11,36,1
Tutor11,37,1
Tutor11,38,1
Tutor11,39,1
Tutor11,40,1
Tutor11,41,1
Tutor11,42,1
Tutor11,43,1
Tutor11,44,1
Tutor11,45,1
Tutor11,46,1
Tutor11,47,1
Tutor11,48,1
Tutor11,49,1
Tutor11,50,1
Tutor11,51,1
Tutor11,52,1
Tutor11,53,1
Tutor11,54,1
Tutor11,55,1
Tutor11,56,1
Tutor11,57,1
Tutor11,58,1
Tutor11,59,1
Tutor11,60,1
Tutor11,61,1
Tutor11,62,1
Tutor11,63,1
Tutor11,64,1
Tutor11,65,1
Tutor11,66,1
Tutor11,67,1
Tutor11,68,1
Tutor11,69,1
Tutor11,70,0
Tutor11,71,0
Tutor11,72,1
Tutor11,73,1
Tutor11,74,0
Tutor11,75,0
Tutor11,76,1
Tutor11,77,1
Tutor11,78,1
Tutor11,79,1
Tutor11,80,1
Tutor11,81,0
Tutor11,82,0
Tutor11,83,1
Tutor11,84,1
Tutor11,85,1
Tutor11,86,1
Tutor11,87,1
Tutor11,88,1
Tutor11,89,1
Tutor11,90,1
Tutor11,91,1
Tutor11,92,1
Tutor11,93,1
Tutor11,94,1
Tutor11,95,1
Tutor12,1,1
Tutor12,2,1
Tutor12,3,1
Tutor12,4,0
Tutor12,5,0
Tutor12,6,0
Tutor12,7,0
Tutor12,8,0
Tutor12,9,1
Tutor12,10,1
Tutor12,11,0
Tutor12,12,0
Tutor12,13,0
Tutor12,14,1
Tutor12,15,1
Tutor12,16,1
Tutor12,17,1
Tutor12,18,1
Tutor12,19,1
Tutor12,20,1
Tutor12,21,1
Tutor12,22,1
Tutor12,23,1
Tutor12,24,1
Tutor12,25,1
Tutor12,26,1
Tutor12,27,1
Tutor12,28,1
Tutor12,29,1
Tutor12,30,1
Tutor12,31,1
Tutor12,32,1
Tutor12,33,1
Tutor12,34,1
Tutor12,35,1
Tutor12,36,1
Tutor12,37,1
Tutor12,38,1
Tutor12,39,0
Tutor12,40,0
Tutor12,41,0
Tutor12,42,0
Tutor12,43,0
Tutor12,44,0
Tutor12,45,1
Tutor12,46,1
Tutor12,47,1
Tutor12,48,1
Tutor12,49,1
Tutor12,50,1
Tutor12,51,1
Tutor12,52,1
Tutor12,53,1
Tutor12,54,1
Tutor12,55,1
Tutor12,56,1
Tutor12,57,1
Tutor12,58,1
Tutor12,59,1
Tutor12,60,1
Tutor12,61,1
Tutor12,62,1
Tutor12,63,1
Tutor12,64,1
Tutor12,65,1
Tutor12,66,1
Tutor12,67,1
Tutor12,68,1
Tutor12,69,1
Tutor12,70,0
Tutor12,71,0
Tutor12,72,0
Tutor12,73,0
Tutor12,74,1
Tutor12,75,1
Tutor12,76,1
Tutor12,77,1
Tutor12,78,1
Tutor12,79,1
Tutor12,80,1
Tutor12,81,1
Tutor12,82,1
Tutor12,83,1
Tutor12,84,1
Tutor12,85,1
Tutor12,86,1
Tutor12,87,1
Tutor12,88,1
Tutor12,89,1
Tutor12,90,1
Tutor12,91,1
Tutor12,92,1
Tutor12,93,1
Tutor12,94,1
Tutor12,95,1
Tutor13,1,1
Tutor13,2,1
Tutor13,3,1
Tutor13,4,1
Tutor13,5,1
Tutor13,6,1
Tutor13,7,1
Tutor13,8,1
Tutor13,9,1
Tutor13,10,1
Tutor13,11,1
Tutor13,12,1
Tutor13,13,1
Tutor13,14,1
Tutor13,15,0
Tutor13,16,0
Tutor13,17,0
Tutor13,18,0
Tutor13,19,1
Tutor13,20,1
Tutor13,21,1
Tutor13,22,1
Tutor13,23,1
Tutor13,24,1
Tutor13,25,1
Tutor13,26,1
Tutor13,27,1
Tutor13,28,1
Tutor13,29,1
Tutor13,30,1
Tutor13,31,1
Tutor13,32,1
Tutor13,33,1
Tutor13,34,1
Tutor13,35,1
Tutor13,36,1
Tutor13,37,1
Tutor13,38,1
Tutor13,39,0
Tutor13,40,0
Tutor13,41,1
Tutor13,42,1
Tutor13,43,0
Tutor13,44,0
Tutor13,45,0
Tutor13,46,0
Tutor13,47,1
Tutor13,48,1
Tutor13,49,1
Tutor13,50,1
Tutor13,51,1
Tutor13,52,1
Tutor13,53,1
Tutor13,54,1
Tutor13,55,1
Tutor13,56,1
Tutor13,57,1
Tutor13,58,1
Tutor13,59,1
Tutor13,60,1
Tutor13,61,1
Tutor13,62,0
Tutor13,63,0
Tutor13,64,1
Tutor13,65,1
Tutor13,66,1
Tutor13,67,1
Tutor13,68,1
Tutor13,69,1
Tutor13,70,0
Tutor13,71,0
Tutor13,72,0
Tutor13,73,0
Tutor13,74,1
Tutor13,75,1
Tutor13,76,1
Tutor13,77,1
Tutor13,78,1
Tutor13,79,1
Tutor13,80,1
Tutor13,81,1
Tutor13,82,1
Tutor13,83,1
Tutor13,84,1
Tutor13,85,1
Tutor13,86,1
Tutor13,87,1
Tutor13,88,1
Tutor13,89,1
Tutor13,90,1
Tutor13,91,1
Tutor13,92,1
Tutor13,93,1
Tutor13,94,1
Tutor13,95,1
Tutor14,1,1
Tutor14,2,1
Tutor14,3,1
Tutor14,4,1
Tutor14,5,1
Tutor14,6,1
Tutor14,7,1
Tutor14,8,1
Tutor14,9,1
Tutor14,10,1
Tutor14,11,1
Tutor14,12,1
Tutor14,13,1
Tutor14,14,1
Tutor14,15,1
Tutor14,16,1
Tutor14,17,1
Tutor14,18,1
Tutor14,19,1
Tutor14,20,1
Tutor14,21,1
Tutor14,22,1
Tutor14,23,1
Tutor14,24,1
Tutor14,25,1
Tutor14,26,1
Tutor14,27,1
Tutor14,28,1
Tutor14,29,1
Tutor14,30,1
Tutor14,31,1
Tutor14,32,1
Tutor14,33,1
Tutor14,34,1
Tutor14,35,1
Tutor14,36,1
Tutor14,37,1
Tutor14,38,1
Tutor14,39,0
Tutor14,40,0
Tutor14,41,0
Tutor14,42,0
Tutor14,43,0
Tutor14,44,0
Tutor14,45,1
Tutor14,46,1
Tutor14,47,1
Tutor14,48,1
Tutor14,49,1
Tutor14,50,1
Tutor14,51,1
Tutor14,52,1
Tutor14,53,1
Tutor14,54,1
Tutor14,55,1
Tutor14,56,1
Tutor14,57,1
Tutor14,58,0
Tutor14,59,0
Tutor14,60,1
Tutor14,61,1
Tutor14,62,0
Tutor14,63,0
Tutor14,64,1
Tutor14,65,1
Tutor14,66,1
Tutor14,67,1
Tutor14,68,1
Tutor14,69,1
Tutor14,70,1
Tutor14,71,1
Tutor14,72,1
Tutor14,73,1
Tutor14,74,1
Tutor14,75,1
Tutor14,76,1
Tutor14,77,0
Tutor14,78,0
Tutor14,79,0
Tutor14,80,0
Tutor14,81,1
Tutor14,82,1
Tutor14,83,1
Tutor14,84,1
Tutor14,85,1
Tutor14,86,1
Tutor14,87,1
Tutor14,88,1
Tutor14,89,1
Tutor14,90,1
Tutor14,91,1
Tutor14,92,1
Tutor14,93,1
Tutor14,94,1
Tutor14,95,1
Tutor15,1,1
Tutor15,2,1
Tutor15,3,1
Tutor15,4,1
Tutor15,5,1
Tutor15,6,1
Tutor15,7,1
Tutor15,8,1
Tutor15,9,1
Tutor15,10,1
Tutor15,11,1
Tutor15,12,1
Tutor15,13,1
Tutor15,14,1
Tutor15,15,1
Tutor15,16,1
Tutor15,17,1
Tutor15,18,1
Tutor15,19,1
Tutor15,20,0
Tutor15,21,0
Tutor15,22,0
Tutor15,23,0
Tutor15,24,0
Tutor15,25,0
Tutor15,26,1
Tutor15,27,1
Tutor15,28,1
Tutor15,29,1
Tutor15,30,1
Tutor15,31,1
Tutor15,32,1
Tutor15,33,1
Tutor15,34,1
Tutor15,35,1
Tutor15,36,1
Tutor15,37,1
Tutor15,38,1
Tutor15,39,1
Tutor15,40,1
Tutor15,41,1
Tutor15,42,1
Tutor15,43,1
Tutor15,44,1
Tutor15,45,1
Tutor15,46,1
Tutor15,47,0
Tutor15,48,0
Tutor15,49,0
Tutor15,50,0
Tutor15,51,0
Tutor15,52,0
Tutor15,53,1
Tutor15,54,1
Tutor15,55,1
Tutor15,56,1
Tutor15,57,1
Tutor15,58,0
Tutor15,59,0
Tutor15,60,0
Tutor15,61,0
Tutor15,62,0
Tutor15,63,0
Tutor15,64,1
